Column1,Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets,Neighborhood
1025,Brand New 3 Bedroom Flat,Opebi Ikeja Lagos,₦,"50,000,000",0,0,0,3 beds,3 baths,3 Toilets,Opebi
1026,5 Bedroom Detached Duplex With Bq,Olu Akerele Street Ikeja Lagos,₦,"140,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikeja
1027,Luxurious Newly Built 3 Bedrooms Apartment,Ikeja Gra Ikeja Lagos,₦,"83,087,000",1,1,1,3 beds,3 baths,4 Toilets,GRA
1028,Newly Built 4 Bedrooms Terrace Duplex,Adeniyi Jones Adeniyi Jones Ikeja Lagos,₦,"125,000,000",0,1,0,4 beds,4 baths,5 Toilets,Adeniyi Jones
1029,Newly Built 4bedrooms Semidetached Duplex With A Bq,Ikeja Gra Ikeja Lagos,₦,"190,000,000",0,1,0,4 beds,4 baths,5 Toilets,GRA
1030,6 Units Of 4bedrooms Uncompleted Terrace Duplex,Adeniyi Jones Ikeja Lagos,₦,"250,000,000",0,0,0,4 beds,4 baths,5 Toilets,Adeniyi Jones
1031,Newly Built 5 Bedroom Duplex,Ikeja Gra Ikeja Lagos,₦,"290,000,000",0,1,0,5 beds,5 baths,6 Toilets,GRA
1032,Luxury & Tastefully Finished 5bedroom Fully Detached Duplex, Adeniyi Jones Ikeja Lagos,₦,"130,000,000",0,1,0,5 beds,5 baths,5 Toilets,Adeniyi Jones
1033,Newly Built 3 Bedrooms Blocks Of Flat,Ikeja Gra Ikeja Lagos,₦,"80,000,000",0,1,0,3 beds,3 baths,4 Toilets,GRA
1034,Newly Built 4bedrooms Fully Detached Duplex With Bq,Opebi Ikeja Lagos,₦,"160,000,000",0,1,1,4 beds,4 baths,5 Toilets,Opebi
1035,Newly Built 4bedrooms Fully Detached Duplex With Bq Ikeja Gra,Ikeja Gra Ikeja Lagos,₦,"250,000,000",0,1,1,4 beds,4 baths,5 Toilets,GRA
1036,A Demolishable Old Structure Consisting Of 8bedroom Duplex + 2nos Of 2bedroom Flats For Sale!!!,Opebi Ikeja Lagos,₦,"450,000,000",0,0,0, beds, baths, Toilets,Opebi
1037,A Brand New 3 Bedroom Duplex,Opebi Ikeja Lagos,₦,"60,000,000",0,0,0,0 beds,0 baths,0 Toilets,Opebi
1038,A Functional Hotel For Lease,Awolowo Way Ikeja Lagos,₦,"20,000,000",0,0,0,0 beds,0 baths,0 Toilets,Awolowo Way
1039,A Newly Built & Tastefully Finished Luxury 4bedroom Fully Detached Duplex+ A Room Bq,Adeniyi Jones Ikeja Lagos,₦,"180,000,000",0,1,0,4 beds,4 baths,4 Toilets,Adeniyi Jones
1040,Very Spacious And Decent 3 Bedroom Flats,Awuse Opebi Ikeja Lagos,₦,"50,000,000",0,0,0,3 beds,0 baths,0 Toilets,Opebi
1041,Newly Built 4 Bedroom Terrace Duplex All Ensuite,Ikeja Gra Ikeja Lagos,₦,"100,000,000",0,0,0,4 beds,0 baths,0 Toilets,GRA
1042,A Newly Built Beautiful 3bedroom With A Bq,Ikeja Gra Ikeja Lagos,₦,"90,000,000",0,1,0,3 beds,3 baths,4 Toilets,GRA
1043,Newly Built 5bedroom Terrace Duplex With Bq,Opebi Ikeja Lagos,₦,"120,000,000",0,1,1,5 beds,0 baths,0 Toilets,Opebi
1044,Newly Built 4bedrooms Semidetached Duplex In A Beautiful Estate,Adeniyi Jones Ikeja Lagos,₦,"100,000,000",0,1,0,4 beds,4 baths,5 Toilets,Adeniyi Jones
1045,Decent 6 Numbers Of 2 Bedroom Flats In A Serene Environment,Opebi Ikeja Lagos,₦,"160,000,000",0,0,0,0 beds,0 baths,0 Toilets,Opebi
1046,5 Bedroom Duplex Fully Detached,Ikeja Gra Ikeja Lagos,₦,"235,000,000",0,1,0,5 beds,6 baths,7 Toilets,GRA
1047,5 Acres Of Land,Ikeja Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikeja
1048,Newly Built 5bedrooms Fully Detached Duplex With Bq,Opebi Ikeja Lagos,₦,"170,000,000",0,1,1,5 beds,5 baths,6 Toilets,Opebi
1049,"Luxury 5 Bedroom Duplex At Gbagba,",Gbagba Crescent Ogba Ikeja Lagos,₦,"100,000,000",0,1,0, beds, baths, Toilets,Other Ikeja
1050,Luxurious Newly Built 4bedrooms Duplex Fully Detached & Semi Detached Houses On Three Floor In Ikeja Gra,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"180,000,000",1,1,0,4 beds,4 baths,5 Toilets,GRA
1051,Standard 4 Units Of 3 Bedroom With A Bq In An Estate In Mangoro,Mangoro Ikeja Lagos,₦,"51,000,000",0,0,0, beds, baths, Toilets,Other Ikeja
1052,Lovely 34 Modern Hotel Rooms,Ikeja Gra Ikeja Lagos,₦,"2,500,000,000",0,1,0,0 beds,0 baths,0 Toilets,GRA
1053,Nicely Structured 3 Bedroom Duplex,Opebi Ikeja Lagos,₦,"55,000,000",0,0,0,3 beds,0 baths,0 Toilets,Opebi
1054,30 Rooms Hotel & 200 Seaters Hall,Ikeja Lagos,₦,"5,000,000,000",0,0,1,0 beds,0 baths,0 Toilets,Other Ikeja
1055,Tastefully Finished 4 Bedroom Flats With Bq,Opebi Ikeja Lagos,₦,"42,000,000",0,0,0,4 beds,0 baths,0 Toilets,Opebi
1056,Newly Built 4 Bedrooms Terrace With A Bq,Adeniyi Jones Adeniyi Jones Ikeja Lagos,₦,"720,000,000",1,1,1,4 beds,4 baths,5 Toilets,Adeniyi Jones
1057,Newly Built 4 Bedroom Semi Detached Duplex With Bq In Ikeja Gra,Ikeja Gra Ikeja Lagos,₦,"160,000,000",0,0,0,4 beds, baths, Toilets,GRA
1058,Estate Land In Opebi On Promo Till June 30th,Opebi Ikeja Lagos,₦,"32,000,000",0,0,0, beds, baths, Toilets,Opebi
1059,Newly Built 4bedroom Terrace Duplex With Bq,Ikeja Gra Ikeja Lagos,₦,"100,000,000",1,1,0,4 beds,5 baths,5 Toilets,GRA
1060,An Exquisite 25 Room Functional Hotel,"Off Lateef Jakande Road, Ikeja Lagos. Ikeja Lagos",₦,"400,000,000",1,0,1,10 beds,10 baths,10 Toilets,Other Ikeja
1061,Newly Built 5 Bedrooms Semidetached Duplex & Bq,Adeniyi Jones Adeniyi Jones Ikeja Lagos,₦,"135,000,000",0,1,0,5 beds,5 baths,6 Toilets,Adeniyi Jones
1062,Buy And Build Land In Maryland On Promo Till June 14th,Land Is Between Maryland And Opebi In Ikeja Axis Maryland Ikeja Lagos,₦,"32,000,000",0,0,0, beds, baths, Toilets,Maryland
1063,An Hotel With 34 Rooms In Ikeja Gra,Ikeja Gra Ikeja Lagos,₦,"2,200,000,000",0,0,0, beds, baths, Toilets,GRA
1064,Newly Built 5 Bedroom Detached Duplex With Bq,Ikeja Gra Ikeja Lagos,₦,"120,000,000",1,1,1,5 beds,5 baths,5 Toilets,GRA
1065,4 Bedroom Luxury Penthouse,Ikeja Gra Ikeja Lagos,₦,"155,000,000",1,1,1,0 beds,0 baths,0 Toilets,GRA
1066,2 Number Block Of 6 Flats Of 3 Bedroom Flat,Ikeja Gra Ikeja Lagos,₦,"85,000,000",1,1,1,3 beds,3 baths,3 Toilets,GRA
1067,Structured 6 Bedroom Duplex,Off Allen Avenue. Allen Avenue Ikeja Lagos,₦,"115,000,000",0,0,0,0 beds,0 baths,0 Toilets,Allen Avenue
1068,Newly Built 3 Bedroom Terrace Duplex,Ikeja Gra Ikeja Lagos,₦,"85,000,000",0,1,0,3 beds,3 baths,4 Toilets,GRA
1069,1400sqm Of Land,Opebi Ikeja Lagos,₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets,Opebi
1070,Functional Plaza,Omole Phase2 Alausa Ikeja Lagos,₦,"900,000,000",0,0,0,0 beds,0 baths,0 Toilets,Alausa
1071,Land,Awolowo Way Ikeja Lagos,₦,"170,000,000",0,0,0,0 beds,0 baths,0 Toilets,Awolowo Way
1072,900sqm Land With Two Units Of 3 Bedrooms Bungalow And 3 Bedrooms Bq,Akinola Cole Crescent Adeniyi Jones Ikeja Lagos,₦,"270,000,000",0,0,0,3 beds,0 baths,0 Toilets,Adeniyi Jones
1073,2 Storey Building Of 432sqm Of Land,Iyalle Alausa Ikeja Lagos,₦,"150,000,000",0,0,0,10 beds, baths, Toilets,Alausa
1074,"Vast Fenced And Gated Bare Land Measuring 17,000m²","Adeniyi Jones And Obafemi Awolowo Way, Ikeja Lagos",₦,"150,000",0,0,0, beds, baths, Toilets,Awolowo Way
1075,3 Bedroom Apartment With Bq,Rose Gardens 3 Bedroom Apartment With Bq 5 Minutes Drive From Journalist Estate Arepo And Punch Newspaper And Few Minutes From Alausa Ikeja Mangoro Ikeja Lagos,₦,"16,320,000",0,0,0,6 beds,6 baths,6 Toilets,Other Ikeja
1076,A Fully Detached Commercial Property On Land Measuring 671m²,"Directly Facing Awolowo Way, Awolowo Way Ikeja Lagos",₦,"220,000,000",0,0,0, beds, baths, Toilets,Awolowo Way
1077,Warehouse Space Measuring 2000 Sqms,Oregun Ikeja Lagos,₦,"2,400,000",0,0,0,0 beds,0 baths,0 Toilets,Oregun
1078,6 Bedroom Fully Detached Duplex + 3 Bedroom Bq,"Gated Close, Off Allen Avenue Ikeja Lagos",₦,"150,000,000",0,0,0,6 beds, baths, Toilets,Allen Avenue
1079,Newly Built 4 Bedroom Terrace Duplex,Ikeja Gra Ikeja Lagos,₦,"122,000,000",0,0,0,4 beds,0 baths,0 Toilets,GRA
1080,2 Units Of Tastefully Finished 5 Bedroom Semi Detached Duplex,Ikeja Gra Ikeja Lagos,₦,"170,000,000",0,0,0,5 beds,0 baths,0 Toilets,GRA
1081,Land,Opebi Road Opebi Ikeja Lagos,₦,"180,000,000",0,0,0,0 beds,0 baths,0 Toilets,Opebi
1082,Plots Of Estate Land In Prime Location,"Easton Towers, 15 Minutes From Airport Maryland Ikeja Lagos",₦,"32,000,000",0,0,0, beds, baths, Toilets,Maryland
1083,Newly Built 5 Bedroom Fully Detached Duplex With Bq,Ogunlowo Estate Off Adeniyi Jones Ikeja Lagos,₦,"150,000,000",0,0,0,5 beds,0 baths,0 Toilets,Adeniyi Jones
1084,"Land Measuring 2,200m²","Directly Facing Adeniyi Jones, Adeniyi Jones Ikeja Lagos",₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets,Adeniyi Jones
1085,"Land Measuring 4,189.29m²","Directly Along Opebi Road, Opebi Ikeja Lagos",₦,"1,500,000,000",0,0,0, beds, baths, Toilets,Opebi
1086,"Land Measuring 1,314m²","Directly Along Oregun Road, Oregun Ikeja Lagos",₦,"190,000,000",0,0,0, beds, baths, Toilets,Oregun
1087,Land With Dilapidated Structure Measuring 900m²,Toyin Street Ikeja Lagos,₦,"140,000,000",0,0,0, beds, baths, Toilets,Other Ikeja
1088,Land Measuring 550m²,"Ladoke Akintola Street, Ikeja Gra Ikeja Lagos",₦,"280,000,000",0,0,0, beds, baths, Toilets,GRA
1089,4 Bedroom Flat Plus Additional 3 Numbers Of 2 Bedroom Flat,Mangoro Ikeja Lagos,₦,"80,000,000",0,0,0,4 beds,0 baths,0 Toilets,Other Ikeja
1090,A Block Of 4 Flats,Mangoro Ikeja Lagos,₦,"40,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikeja
1091,Solid Vacant 2 Units Of 5 Bedroom Semi Detached Duplexes,Ikeja Gra Ikeja Lagos,₦,"120,000,000",0,0,0,5 beds,0 baths,0 Toilets,GRA
1092,Newly Built 5 Bedroom Fully Detached Duplex With Bq,Ogunlowo Estate Off Adeniyi Jones Ikeja Lagos,₦,"150,000,000",0,0,0,5 beds,0 baths,0 Toilets,Adeniyi Jones
1093,Brand New Fully Detached 7 Bedroom House,Ikeja Gra Ikeja Lagos,₦,"240,000,000",0,1,0,7 beds,7 baths,8 Toilets,GRA
1094,"A Newly Built 4 Nos 4 Bedroom Terrace Houses On 1,500m² Land","Off Awolowo Way, Ikeja Lagos",₦,"350,000,000",0,1,0,4 beds,4 baths,5 Toilets,Awolowo Way
1095,3 Bedroom Flat On 1st Floor (3 Units In The Compound),Off Allen Avenue Ikeja Lagos,₦,"50,000,000",0,0,0,3 beds,0 baths,0 Toilets,Allen Avenue
1096,"Commercial Land Measuring 1,000m²","Directly Along Lateef Jakande Road, Agidingbi Ikeja Lagos",₦,"260,000,000",0,0,0, beds, baths, Toilets,Agidingbi
1097,3 Bedrooms Flat (1st Floor),"9 Ladipo Kuku Street, Allen Avenue Ikeja Lagos",₦,"50,000,000",0,0,0,3 beds,0 baths,0 Toilets,Allen Avenue
1098,A Bareland Measuring 600sqm & 300sqm @ 120m & 70m Respectively,"Ashogbon Estate, Adeniyi Jones Ikeja Lagos",₦,"70,000,000",0,0,0, beds, baths, Toilets,Adeniyi Jones
1099,Land Measuring 2020.548sqm,Tunde Osilaja St. Off Osho St. Opebi Ikeja Lagos,₦,"130,000,000",0,0,0,0 beds,0 baths,0 Toilets,Opebi
1100,"Cornerpiece Land Measuring 1,000m²","Ogundana Street,, Allen Avenue Ikeja Lagos",₦,"150,000,000",0,0,0, beds, baths, Toilets,Allen Avenue
1101,Land Measuring 769.185 Sqm,Oregun Ikeja Lagos,₦,"45,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oregun
1102,Land,"Awuse Estate, Opebi Ikeja Lagos",₦,"220,000,000",0,0,0, beds, baths, Toilets,Opebi
1103,A Strategic Commercial 5 Floors Building Embody With Massive Space Of 10units Open Space For Offices With Car Parking Enough For Minimum Of 11cars,"Tokunbo Alli Str Slightly Off Toyin Street, Toyin Street Ikeja Lagos",₦,"300,000,000",0,0,0, beds, baths, Toilets,Other Ikeja
1104,18 Rooms Office Complex,Ikeja Lagos,₦,"150,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikeja
1105,3700sqm,Ikeja Gra Ikeja Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets,GRA
1106,Jv 1442sqm Land,Ikeja Lagos,₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikeja
1107,Luxury Built And Exquisitely Finished 5bedroom Detached,Ikeja Lagos,₦,"230,000,000",0,0,0,5 beds, baths, Toilets,Other Ikeja
1108,380sqm Corner Piece Of Land,Ikeja Lagos,₦,"50,000,000",0,0,0, beds, baths, Toilets,Other Ikeja
1109,1000 Sqm Of Land With A Demolishable Bungalow,Allen Avenue Ikeja Lagos,₦,"160,000,000",0,0,0,0 beds,0 baths,0 Toilets,Allen Avenue
1110,Standard 6bedroom Detached Duplex + 3bedroom,Opebi Ikeja Lagos,₦,"120,000,000",0,0,0,6 beds,0 baths,0 Toilets,Opebi
1111,Functional Construction Company,Ikeja Lagos,$,"25,000,000",0,0,0, beds, baths, Toilets,Other Ikeja
1112,Newly Built 3bedroom Flat,Ikeja Gra Ikeja Lagos,₦,"85,000,000",0,0,0,3 beds,0 baths,0 Toilets,GRA
1113,1000 Sqm Of Land, Ikeja Lagos,₦,"269,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikeja
1114,5100sqm,Obafemi Awolowo Way Ikeja Lagos,₦,"1,500,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Awolowo Way
1115,A Standard Well Designed Hotel With 32 Rooms,Ikeja Gra Ikeja Lagos,₦,"2,600,000,000",0,0,0,0 beds,0 baths,0 Toilets,GRA
1116,Land,Off Oduduwa Crescent Ikeja Gra Ikeja Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets,GRA
1117,300 Sqm Plot Of Land,Ikeja Lagos,₦,"15,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikeja
1118,4bedroom Duplex And 3 Bedroom Semidetached Duplex,Alausa Ikeja Lagos,₦,"90,000,000",0,0,0,4 beds, baths, Toilets,Alausa
1119,932sqm With A Demolishable Building,Ikeja Lagos,₦,"150,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikeja
1120,4units Of 3bedroom Flat,Ikeja Lagos,₦,"120,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikeja
1121,Joint Venture In Ikeja,Opebi Ikeja Lagos,₦,"500,000,000",0,0,0, beds, baths, Toilets,Opebi
1122,12blocks Of Flats,Ikeja Gra Ikeja Lagos,₦,"85,000,000",0,0,0, beds, baths, Toilets,GRA
1123,Newly Built 3 Bedroom Finished Detached Duplex,Adeniyi Jones Ikeja Lagos,₦,"225,000,000",0,1,0,4 beds,4 baths,5 Toilets,Adeniyi Jones
1124,5bedroom Detached All Room Ensuite,Ikeja Gra Ikeja Lagos,₦,"230,000,000",0,0,0,0 beds,0 baths,0 Toilets,GRA
1125,2000m2 Joint Venture,Ikeja Gra Ikeja Lagos,₦,"350,000",0,0,0,0 beds,0 baths,0 Toilets,GRA
1126,Super Brand New 4besroom Duplex,Ikeja Lagos,₦,"70,000,000",0,0,0,4 beds, baths, Toilets,Other Ikeja
1127,12blocks Of Flats,Ikeja Gra Ikeja Lagos,₦,"85,000,000",0,0,0, beds, baths, Toilets,GRA
1128,A Standard 7bedroom Duplex +pool,Mangoro Ikeja Lagos,₦,"85,000,000",0,0,0,7 beds,0 baths,0 Toilets,Other Ikeja
1129,1600sqm Of Land,Opebi Ikeja Lagos,₦,"270,000,000",0,0,0,0 beds,0 baths,0 Toilets,Opebi
1130,Newly Built And Exquisitely Finished 5bedroom Detached Duplex,Ikeja Gra Ikeja Lagos,₦,"230,000,000",0,0,0,5 beds,0 baths,0 Toilets,GRA
1131,Corner Piece Fenced Land 1400aqm,Mobolaji Bank Anthony Way Ikeja Lagos,₦,"350,000,000",0,0,0, beds, baths, Toilets,Awolowo Way
1132,500sqm Land,Ikeja Gra Ikeja Lagos,₦,"170,000,000",0,0,0,0 beds,0 baths,0 Toilets,GRA
1133,A Standard 5bedroom Semi Detached Duplex,Alausa Ikeja Lagos,₦,"95,000,000",0,0,0,5 beds,0 baths,0 Toilets,Alausa
1134,18 Rooms Office Complex,Alausa Ikeja Lagos,₦,"160,000,000",0,0,0,0 beds,0 baths,0 Toilets,Alausa
1135,1200sqm Of Land,Oregun Ikeja Lagos,₦,"145,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oregun
1136,2 Bay Warehouse With Office Building On One Acre Of Land With C Of O,Z Oregun Ikeja Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oregun
1137,"A Functional 17 Rooms Hotel, Club House/ Guest House Sitting On 3 Plots Of Land",Salvation Road Opebi Opebi Ikeja Lagos,₦,"550,000,000",1,0,0,10 beds,10 baths,10 Toilets,Opebi
1138,Land,Adeniyi Jones Ikeja Lagos,₦,"4,600,000,000",0,0,0,0 beds,0 baths,0 Toilets,Adeniyi Jones
1139,Commercial Building On 5 Floors,"Toyin Street, Ikeja, Lagos. Toyin Street Ikeja Lagos",₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikeja
1140,Commercial 5 Floors Office Building Facing Major Road On 2225sqm Land,Allen Opebi Road Allen Avenue Ikeja Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Allen Avenue
1141,A Standard 5 Storey Building Complex,Opebi Ikeja Lagos,₦,"1,300,000,000",0,0,0, beds, baths, Toilets,Opebi
1142,466sqm Of Commercial Land,Oregun Ikeja Lagos Oregun Ikeja Lagos,₦,"70,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oregun
1143,For Sale 560sqm Of Land,Ikeja Gra Ikeja Lagos,₦,"270,000,000",0,0,0,0 beds,0 baths,0 Toilets,GRA
1144,1000sqm Of Land,Ikeja Gra Ikeja Lagos,₦,"420,000,000",0,0,0,0 beds,0 baths,0 Toilets,GRA
1145,For Sale 7 Bedroom Duplex With 2 Room Bq With C Of O,Opebi Ikeja Lagos Opebi Ikeja Lagos,₦,"200,000,000",0,0,0,7 beds,7 baths,7 Toilets,Opebi
1146,Standard 5 Bedroom Fully Detached Duplex All Room Ensuites With Bq,Balogun Ikeja Lagos,₦,"170,000,000",0,0,0,5 beds,5 baths,5 Toilets,Other Ikeja
1147,4 Bedroom Detached House + Bqs,Aromire Avenue Ikeja Lagos,₦,"300,000,000",0,0,0,4 beds,4 baths,4 Toilets,Allen Avenue
1148,A Spacious Warehouse,Oregun Ikeja Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oregun
1149,Standard 3 Bay Warehouse And Office Building On 18759sqm Land,Off Adeniyi Jones By Oba Akran Ikeja Adeniyi Jones Ikeja Lagos,₦,"3,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Adeniyi Jones
1150,A Lovely 5bedroom Detached Duplex,Awolowo Way Ikeja Lagos,₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets,Awolowo Way
1151,Solid Structure 4 Bedroom Semi Detached Duplex, Ikeja Gra Ikeja Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,5 Toilets,GRA
1152,Warehouse Of Approximately 9000 Sqm (7bay Warehouses),Oregun Ikeja Lagos,₦,"2,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oregun
1153,Executive New 5bedroom Detached Duplex With Bq,Omole Phase 1 Estate Agidingbi Ikeja Lagos,₦,"200,000,000",0,1,1,5 beds,7 baths,7 Toilets,Agidingbi
1154,A Standard 5bedroom Fully Detached Duplex,Ikeja Gra Ikeja Lagos,₦,"150,000,000",0,0,0,0 beds,0 baths,0 Toilets,GRA
1155,A Plot Of Land Imeasuring 620sqm In A Gated Estate,Off Oba Akran Ikeja Lagos,₦,"65,000,000",0,0,0, beds, baths, Toilets,Other Ikeja
1156,Standard 100000 Sqm Land With Warehouse And Office Building,Off Adeniyi Jones Ikeja Adeniyi Jones Ikeja Lagos,₦,"12,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Adeniyi Jones
1157,7 Nos Of 3 Bedroom Flats,Allen Avenue Ikeja Lagos,₦,"260,000,000",0,0,0,3 beds,3 baths,3 Toilets,Allen Avenue
1158,Executive New Luxury 5bedroom Fully Detached Duplex,Magodo Phase 2 Gra Shangisha By Alausa Ikeja Alausa Ikeja Lagos,₦,"240,000,000",0,1,1,5 beds,6 baths,6 Toilets,Alausa
1159,A Distress Sale Of Bareland Measuring 750sqm At Adeniyi Jones Ikeja Lagosng 750sqm At Adeniyi Jones Ikeja Lagos,Adeniyi Jones Ikeja Lagos Ikeja Lagos,₦,"130,000,000",0,0,0, beds, baths, Toilets,Other Ikeja
1160,Newly Built 5 Bedroom Detached Duplex,Omole Phase2 Estate Alausa Ikeja Lagos,₦,"165,000,000",0,1,0,5 beds,5 baths,6 Toilets,Alausa
1161,A Standard 4bedroom Terrace Duplex,Ikeja Gra Ikeja Lagos,₦,"130,000,000",0,0,0,4 beds,0 baths,0 Toilets,GRA
1162,One Acre Of Land,Maryland Ikeja Lagos,₦,"40,000,000",0,0,0,0 beds,0 baths,0 Toilets,Maryland
1163,3000sqm Of Land,Ikeja Gra Ikeja Lagos,₦,"1,300,000,000",0,0,0,0 beds,0 baths,0 Toilets,GRA
1164,New 3bedrooms Terraced Duplex With Bq,Ikeja Lagos,₦,"75,000,000",0,1,0,3 beds,4 baths,4 Toilets,Other Ikeja
1165,A Block Of 3 Units Of 3 Bedroom Flat With 2 Bedroom Pent House,Oregun Ikeja Lagos,₦,"60,000,000",0,1,0,3 beds,3 baths,3 Toilets,Oregun
1166,New 3bedroom Flat With Detached Bq And Swimming Pool In Gated Estate C Of O,Gated Estate Adeniyi Jones Adeniyi Jones Ikeja Lagos,₦,"56,000,000",0,0,0,3 beds,5 baths,5 Toilets,Adeniyi Jones
1167,4 Bedroom Terrace Duplex With A Room Bq,Ikeja Gra Ikeja Lagos,₦,"180,000,000",0,0,0,4 beds,4 baths,4 Toilets,GRA
1168,A Lovely 4bedroom Terrace Duplex,Ikeja Gra Ikeja Lagos,₦,"175,000,000",0,0,0,4 beds,0 baths,0 Toilets,GRA
1169,1000sqm Of Land,Adeniyi Jones Ikeja Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets,Adeniyi Jones
1170,"1,466sqm Of Land",Maryland Ikeja Lagos,₦,"55,000,000",0,0,0,0 beds,0 baths,0 Toilets,Maryland
1171,Commercial And Industrial 5200sqm Land With C Of O,Alausa Ikeja Alausa Ikeja Lagos,₦,"1,800,000,000",0,0,0, beds, baths, Toilets,Alausa
1172,4 Bedroom Fully Detached Duplex With A Room Bq,Ikeja Gra Ikeja Lagos,₦,"220,000,000",0,1,0,4 beds,4 baths,4 Toilets,GRA
1173,2 Plots Of Land,Agidingbi Ikeja Lagos,₦,"270,000,000",0,0,0,0 beds,0 baths,0 Toilets,Agidingbi
1174,2 Units Of 5 Bedroom Duplex All Rooms Ensuite Plus Visitors Toilet,"Adeniyi Jones,,ikeja Adeniyi Jones Ikeja Lagos",₦,"110,000,000",0,1,0,5 beds,5 baths,6 Toilets,Adeniyi Jones
1175,Solid Block Of 6flatsof 4nos Of 3bedroom And 2nos Of 2bedroom,Cement Area Ikeja Mangoro Ikeja Lagos,₦,"60,000,000",0,0,0,3 beds,3 baths,3 Toilets,Other Ikeja
1176,5 Bedroom Detached Duplex,D Adeniyi Jones Ikeja Lagos,₦,"80,000,000",0,0,0,5 beds,5 baths,5 Toilets,Adeniyi Jones
1177,For Sale 1000sqm Of Land,Ikeja Gra Ikeja Lagos,₦,"420,000,000",0,0,0,0 beds,0 baths,0 Toilets,GRA
1178,4 Bedroom Duplex With 3 Bedroom Bungalow,Oregun Ikeja Lagos Oregun Ikeja Lagos,₦,"95,000,000",0,0,0,4 beds,4 baths,4 Toilets,Oregun
1179,One Wing Of 4 Bedroom Duplex With One Unit 4 Bedroom Flat And One Unit Of 3 Bedroom Flat On 500sqm Land, Oregun Ikeja Lagos,₦,"92,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oregun
1180,4 Nos Of 3 Bedroom Flat,Off Kudirat Abiola Way Oregun Ikeja Lagos,₦,"95,000,000",0,0,0,3 beds,3 baths,3 Toilets,Oregun
1181,1300sqm Land,Off Isaac John Gra Ikeja Lagos Ikeja Gra Ikeja Lagos,₦,"320,000,000",0,0,0,0 beds,0 baths,0 Toilets,GRA
1182,897. 750sqm Of Land,Adedotun Dina Close Maryland Maryland Ikeja Lagos,₦,"70,000,000",0,0,0,0 beds,0 baths,0 Toilets,Maryland
1183,4 No Of 3 Bedroom Flat Consisting 2 Blocks,Oregun Ikeja Lagos Oregun Ikeja Lagos,₦,"130,000,000",0,0,0,3 beds,3 baths,3 Toilets,Oregun
1184,A Standard 6 Units Of3 Bedroom Flats, Ikeja Gra Ikeja Lagos,₦,"90,000,000",0,0,0,3 beds,0 baths,0 Toilets,GRA
1185,A Standard 4bedroom,Allen Avenue Opebi Ikeja Lagos,₦,"42,000,000",0,0,0,4 beds,0 baths,0 Toilets,Opebi
1186,Luxury 5bedroom Detached Duplex With Bq,Omole Phase 1 Estate Agidingbi Ikeja Lagos,₦,"125,000,000",0,0,1,5 beds,6 baths,6 Toilets,Agidingbi
1187,2 Units Of 4 Bedroom Semi Detached Duplex With Bq At Opebi,Off Salvation Road Opebi Opebi Ikeja Lagos,₦,"80,000,000",1,1,1,4 beds,4 baths,4 Toilets,Opebi
1188,A Standard 3bedroom Duplex,Allen Avenue Ikeja Lagos,₦,"85,000,000",0,0,0,0 beds,0 baths,0 Toilets,Allen Avenue
1189,Brand New 8 Units 3 Bedroom Flats,"Awuse Estate, Opebi Ikeja Lagos",₦,"50,000,000",0,1,0,3 beds,3 baths,4 Toilets,Opebi
1190,Exquisite Newly Built 8 Units Of 3 Bedroom Flats With Modern Facilities,Awuse Estate Opebi Ikeja Lagos,₦,"50,000,000",0,1,1,3 beds,3 baths,3 Toilets,Opebi
