Column1,Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets,Neighborhood
1789,Massive Land With Building Approval,"Multiple Cornerpieces Of Akin Adesola/ahmadu Bello/tiamiyu Savage/karimu Kotun Streets, Victoria Island, Lagos, Nigeria Akin Adesola Victoria Island Lagos",$,"75,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1790,Block Of 6 Units 3 Bedrooms Flats + Bq,"Oniru Estate, Victoria Island Extension Oniru Victoria Island Lagos",₦,"800,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1791,4 Bedroom Townhouse With Service Quarters,Oniru Victoria Island Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,5 Toilets,Oniru
1792,4 Bedroom Terrace,Oniru Victoria Island Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,5 Toilets,Oniru
1793,Luxury Semi Furnished 3 Bedroom Apartments With Ample Terrace Area,Eko Pearl Eko Atlantic Victoria Island Lagos,$,"950,000",1,1,1,3 beds,3 baths,4 Toilets,Other Victoria Island
1794,"Plots, Acres And Hectare Size Land",Eko Atlantic Victoria Island Lagos,$,"550,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1795,A Well Serviced Commercial Space,Oniru Victoria Island Lagos,₦,"13,500,000",1,0,0,0 beds,0 baths,1 Toilets,Oniru
1796,A Fully Serviced 4bedroom Penthouse With Servant Quarter And Swimming Pool,Off Oniru Palace Road Oniru Victoria Island Lagos,₦,"180,000,000",1,0,0,5 beds,6 baths,6 Toilets,Oniru
1797,"A Fenced Land Measuring 2,700sqm Accommodating An Old Structure/duplex Off Adeola Odeku Street, Victoria Island, Lagos State.",Goriola Street Adeola Odeku Victoria Island Lagos,₦,"1,200,000,000",0,0,0, beds, baths, Toilets,Waziri Adeola Odeku
1798,1400sqm Land,Ahmed Onibudo Street Victoria Island Lagos,₦,"520,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1799,Available Land,Victoria Island Lagos,₦,"4,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1800,840sqm Land,Off Idejo Street Victoria Island Lagos,₦,"380,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1801,Available Land,Dideolu Estate Oniru Victoria Island Lagos,₦,"550,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1802,5 Bedroom Detached House,Bishop Aboyade Cole Street Victoria Island Lagos,₦,"790,000,000",0,0,0,5 beds,5 baths,6 Toilets,Other Victoria Island
1803,Available Land,Adeola Odeku Victoria Island Lagos,₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Waziri Adeola Odeku
1804,Available Land,Bosun Adekoya Stree Oniru Victoria Island Lagos,₦,"135,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1805,1260sqm Land,Ahmed Onibudo Street Victoria Island Lagos,₦,"550,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1806,Blocks Of Flats House,Victoria Island Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1807,Available Land,"Oyinjolayemi Street, Victoria Island Lagos",₦,"480,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1808,Available Land,Off Bishop Oluwole Victoria Island Lagos,₦,"280,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1809,2900sqm Land,Kofo Abayomi Street Victoria Island Lagos,₦,"2,100,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1810,8 Units Of 3bedroom Flats,Akin Olugbade Victoria Island Lagos,₦,"850,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1811,Commercial 2600sqm Land,Victoria Island Lagos,₦,"950,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1812,Available Land,Oniru Victoria Island Lagos,₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1813,36570sqm Land,Victoria Island Lagos,$,"2,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1814,Available Land,Akin Adesola Victoria Island Lagos,₦,"7,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1815,Commercial 7500sqm Land,Ajose Adeogun Street Victoria Island Lagos,₦,"6,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1816,3000sqm Land,Victoria Island Lagos,₦,"2,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1817,Available Land,Oniru Victoria Island Lagos,₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1818,Office Complex,Adeola Odeku Victoria Island Lagos,$,550,0,0,0,0 beds,0 baths,0 Toilets,Waziri Adeola Odeku
1819,Commercial Building,Kofo Abayomi Victoria Island Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1820,4452sqm Land,Chief Yesufu Abiodun Way Oniru Victoria Island Lagos,₦,"350,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1821,Available Land,Ahmadu Bello Way Victoria Island Lagos,₦,"10,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1822,4 Bedroom Town House With In Built Bq.,Oniru Victoria Island Lagos,₦,"110,000,000",0,0,0,4 beds,4 baths,5 Toilets,Oniru
1823,Available Land,Victoria Island Lagos,₦,"4,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1824,Newly Completed Block Of 8 Nos 3 Bedroom Luxury Flats With A Room Bq,Oniru Victoria Island Lagos,₦,"800,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1825,19 Units Flats And Mansionate,Victoria Island Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1826,Available Land,Victoria Island Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1827,Available Land,Oniru Victoria Island Lagos,₦,"3,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1828,Available Land,Ahmadu Bello Way Victoria Island Lagos,₦,"10,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1829,4 Bedroom Duplex,Oniru Victoria Island Lagos,₦,"100,000,000",0,0,0,4 beds,4 baths,5 Toilets,Oniru
1830,A Detached House,Akin Adesola Victoria Island Lagos,₦,"1,400,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1831,Plot Of Land,Victoria Island Lagos,₦,"80,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1832,Available Land,Victoria Island Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1833,Available Land,Adeola Odeku Victoria Island Lagos,₦,"600,000",0,0,0,0 beds,0 baths,0 Toilets,Waziri Adeola Odeku
1834,1008.48sqm Land,Kofo Abayomi Victoria Island Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1835,5 Bedroom Detached Duplex,Festival Road Victoria Island Lagos,₦,"500,000,000",0,0,0,5 beds,5 baths,6 Toilets,Other Victoria Island
1836,"5 Bedroom Duplex, With 2bq",Adeola Odeku Victoria Island Lagos,₦,"1,600,000,000",0,0,0,5 beds,5 baths,6 Toilets,Waziri Adeola Odeku
1837,947sqm Land,Bishop Kale Close Victoria Island Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1838,"Land Measuring 5,300m2",Oniru Victoria Island Lagos,₦,"4,200,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1839,Available Land,Oniru Victoria Island Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1840,Hospital,Oniru Victoria Island Lagos,₦,"8,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1841,Available Land,Oniru Victoria Island Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1842,Available Land,Adeola Odeku Victoria Island Lagos,₦,"4,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Waziri Adeola Odeku
1843,A Two Story Building,Victoria Island Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1844,Available Land,Victoria Island Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1845,Available Land,Victoria Island Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1846,"7,000sqms Water Front Land",Victoria Island Lagos,₦,"900,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1847,Available Land,Adeola Odeku Victoria Island Lagos,₦,"1,700,000,000",0,0,0,0 beds,0 baths,0 Toilets,Waziri Adeola Odeku
1848,5 Bedroom Detached Duplex,Festive Road Victoria Island Lagos,₦,"500,000,000",0,0,0,5 beds,5 baths,6 Toilets,Other Victoria Island
1849,2 Units Of Structure,Muri Okunola Street Victoria Island Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1850,Available Land,Amen Estate Victoria Island Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1851,3 Bedroom Flat,Eko Atlantic Victoria Island Lagos,$,"850,000",0,0,0,3 beds,3 baths,3 Toilets,Other Victoria Island
1852,2344sqm Land,Oniru Victoria Island Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1853,6 Bedroom Detached With 2 Bedroom Guest Chalet And Bq,Ligali Ayorinde Victoria Island Lagos,₦,"400,000,000",0,0,0,6 beds,6 baths,7 Toilets,Other Victoria Island
1854,16000sqm Land,Ahmadu Bello Way Victoria Island Lagos,₦,"5,200,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1855,Available Land,Akin Olugbade Victoria Island Lagos,₦,"550,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1856,Two Unit Of Detached House,Muri Okunola Victoria Island Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1857,800sqm Fenced Land,Odudu Eleyiwo Road Oniru Victoria Island Lagos,₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1858,Available Land,Victoria Island Lagos,₦,"8,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1859,Available Land,Oyin Jolayemi Street Victoria Island Lagos,₦,"420,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1860,Available Land,Oniru Victoria Island Lagos,₦,"2,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1861,"Newly Built 3 Bedroom Terrace Duplex,",Victoria Island Lagos,₦,"220,000,000",0,0,0,3 beds,3 baths,4 Toilets,Other Victoria Island
1862,Available Land,Victoria Island Lagos,₦,"5,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1863,Block Of 6 Units Of 3 Bedrooms Flat,Ahmadu Bello Way Victoria Island Lagos,₦,"1,500,000,000",0,0,0,3 beds,0 baths,0 Toilets,Other Victoria Island
1864,Hospital,Oniru Victoria Island Lagos,₦,"8,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1865,Available Land,Ozumba Mbadiwe Victoria Island Lagos,₦,"900,000",0,0,0, beds, baths, Toilets,Other Victoria Island
1866,A Property Comprising A Dilapidated Two Storey Building,Adeola Odeku Victoria Island Lagos,₦,"1,700,000,000",0,0,0,0 beds,0 baths,0 Toilets,Waziri Adeola Odeku
1867,Vacant Old Block Of 12 Units Of 2 Bedrooms Flats,Adeola Hopewell Victoria Island Lagos,₦,"900,000,000",0,0,0,2 beds,0 baths,0 Toilets,Other Victoria Island
1868,1400sqm Corner Piece Dry Fenced Land,Oniru Victoria Island Lagos,₦,"580,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1869,3 Bedrooms Terraces Duplex Plus A Bq,Adeola Odeku Victoria Island Lagos,₦,"190,000,000",0,0,0,3 beds,3 baths,4 Toilets,Waziri Adeola Odeku
1870,Available Land,Adeola Odeku Victoria Island Lagos,₦,"2,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Waziri Adeola Odeku
1871,Commercial Building,Ligali Ayorinde Victoria Island Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1872,3 Bedroom Flat / Apartment,Oniru Victoria Island Lagos,₦,"130,000,000",0,0,0,3 beds,3 baths,3 Toilets,Oniru
1873,5 Bedroom Detached Duplex With 2room Bq,Etim Iyan Victoria Island Lagos,₦,"400,000,000",0,0,0,5 beds,5 baths,6 Toilets,Other Victoria Island
1874,1600sqm Land,Oyin Jolayemi Street Victoria Island Lagos,₦,"320,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1875,Available Land,Victoria Island Lagos,₦,"460,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1876,1473.038 Sqm Land,Adeola Odeku Victoria Island Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Waziri Adeola Odeku
1877,4450sqm Land,Oniru Victoria Island Lagos,₦,"1,600,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1878,Available Land,Oniru Victoria Island Lagos,₦,"3,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1879,Available Land,Oniru Victoria Island Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1880,Available Land,Oniru Victoria Island Lagos,₦,"1,300,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1881,Mixed Use Waterfront 7353sqm With Additional 3000sqm,Oniru Victoria Island Lagos,₦,"2,800,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1882,2173sqm Land,Akin Adesola Victoria Island Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1883,Vacant Block Of 8 Units Of 3 Bedroom Flats,Adeola Hopewell Victoria Island Lagos,₦,"800,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1884,3100.76sqm Commercial Land,Chief Yesufu Abiodun Way Victoria Island Lagos,₦,"1,300,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1885,2500sqm Land,Ahmadu Bello Way Victoria Island Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1886,Commercial Building,Adeola Odeku Victoria Island Lagos,₦,"1,700,000,000",0,0,0,0 beds,0 baths,0 Toilets,Waziri Adeola Odeku
1887,Available Land,Oniru Victoria Island Lagos,₦,"550,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1888,4000sqm Land,Oniru Victoria Island Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1889,A Functional Hotel Of 35rooms,Eko Hotel Victoria Island Lagos,₦,"1,400,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1890,Available Land,Oniru Victoria Island Lagos,₦,"1,400,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1891,8475.620sqm Waterfront Land,Victoria Island Lagos,₦,"4,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1892,Available Land,Victoria Island Lagos,₦,"1,600,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1893,Available Land,Victoria Island Lagos,₦,"850,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1894,Commercial Building,Kofo Abayomi Victoria Island Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1895,Newly Built 5 Bedroom Fully Detached Duplex,Oniru Victoria Island Lagos,₦,"300,000,000",0,0,0,5 beds,5 baths,6 Toilets,Oniru
1896,5 Bedroom Detached House With A Bq,Victoria Island Lagos,₦,"320,000,000",0,0,0,5 beds,5 baths,6 Toilets,Other Victoria Island
1897,A Block Of 6 Units,Musa Yar Adua Street Victoria Island Lagos,₦,"1,300,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1898,7300sqm Land,Oniru Victoria Island Lagos,₦,"500,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1899,Available Land,Ligali Ayorinde Victoria Island Lagos,₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1900,Available Land,Oniru Victoria Island Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1901,Available Land,Uzomba Mbadiwe Victoria Island Lagos,₦,"6,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1902,4 Bedroom Spacious Semi Detached Duplex,Oniru Victoria Island Lagos,₦,"200,000,000",0,0,0,4 beds,4 baths,5 Toilets,Oniru
1903,5 Bedroom Detached Duplex,Ligali Ayorinde Victoria Island Lagos,₦,"480,000,000",0,0,0,5 beds,5 baths,6 Toilets,Other Victoria Island
1904,Commercial Land,Kofo Abayomi Victoria Island Lagos,₦,"2,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1905,Available Land,Ahmadu Bello Way Victoria Island Lagos,₦,"10,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1906,1080sqm Land,Off Muri Okunola Street Victoria Island Lagos,₦,"390,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1907,Available Land,Ligali Ayorinde Victoria Island Lagos,₦,"2,100,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1908,5 Bedroom Semi Detached Duplex,Oniru Victoria Island Lagos,₦,"250,000,000",0,0,0,5 beds,5 baths,6 Toilets,Oniru
1909,Available Land,T.y Danjuma Street Oniru Victoria Island Lagos,₦,"260,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1910,Serviced 4 Bedroom Terrace House,Oniru Victoria Island Lagos,₦,"130,000,000",0,0,0,4 beds,4 baths,5 Toilets,Oniru
1911,Available Land,Dideolu Estate Oniru Victoria Island Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1912,30 Rooms Hotel,Victoria Island Lagos,₦,"3,500,000,000",0,0,0,10 beds,0 baths,0 Toilets,Other Victoria Island
1913,2 Bedroom Apartment,Victoria Island Lagos,₦,"120,000,000",0,0,0,2 beds,2 baths,2 Toilets,Other Victoria Island
1914,30 Bedroom Hotel,Ademola Adetokunbo Victoria Island Lagos,₦,"3,500,000,000",0,0,0,10 beds,10 baths,10 Toilets,Other Victoria Island
1915,The Oriental Hotel,Oniru Victoria Island Lagos,$,"180,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1916,A Nice 400 & 450sqm Plot,Oniru Estate Oniru Victoria Island Lagos,₦,"160,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1917,1200 Sqm Of Land,Off Kuboye Oniru Victoria Island Lagos,₦,"550,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1918,Parcel Of Land (water Front),Oniru Victoria Island Lagos,₦,"3,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1919,Serviced 4 Bedroom Terrace House,Oniru Victoria Island Lagos,₦,"130,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1920,Luxury 3 Bedroom Apartment With A Bq,D Victoria Island Lagos,₦,"110,000,000",0,0,0,3 beds,3 baths,4 Toilets,Other Victoria Island
1921,4 Bedroom Terrace Duplex,Oniru Victoria Island Lagos,₦,"130,000,000",1,1,0,4 beds,4 baths,5 Toilets,Oniru
1922,4 Bedroom Terraced Duplex With A Bq,D Oniru Victoria Island Lagos,₦,"75,000,000",0,0,0,4 beds,4 baths,5 Toilets,Oniru
1923,5 Bedroom Fully Detached Duplex With A Bq,Oniru Victoria Island Lagos,₦,"300,000,000",0,0,0,5 beds,5 baths,6 Toilets,Oniru
1924,Luxury 4 Bedroom Terrace With A Bq,Victoria Island Lagos,₦,"350,000,000",1,1,0,4 beds,4 baths,5 Toilets,Other Victoria Island
1925,Fully Serviced 4 Bedroom Terrace Duplex,Victoria Island Lagos,₦,"300,000,000",0,0,0,4 beds,3 baths,5 Toilets,Other Victoria Island
1926,3 Bedroom Terrace Duplex,Victoria Island Lagos,₦,"130,000,000",0,0,0,3 beds,0 baths,0 Toilets,Other Victoria Island
1927,Modern Day 3 Bedroom Apartment,Oniru Victoria Island Lagos,₦,"120,000,000",0,0,0,3 beds,0 baths,0 Toilets,Oniru
1928,4 Bedroom High Toned Luxury Terrace Duplex,Victoria Island Lagos,₦,"150,000,000",0,0,0,4 beds,0 baths,0 Toilets,Other Victoria Island
1929,Contemporary 4 Bedroom Fully Detached Duplex,Oniru Victoria Island Lagos,₦,"170,000,000",0,0,0,4 beds,0 baths,0 Toilets,Oniru
1930,4 Bedroom Terraced Duplex,Oniru Victoria Island Lagos,₦,"120,000,000",0,0,0,4 beds,0 baths,0 Toilets,Oniru
1931,Spacious 4 Bedroom Semi Detached Duplex With Bq,Oniru Victoria Island Lagos,₦,"150,000,000",0,0,0,4 beds,0 baths,0 Toilets,Oniru
1932,Tastefully Finished 3 Bedroom Apartment With Bq,Victoria Island Lagos,₦,"140,000,000",0,0,0,3 beds,0 baths,0 Toilets,Other Victoria Island
1933,Newly Built Luxury 5 Bedroom Detached Duplex With Bq,Lekki Oniru Extension Oniru Victoria Island Lagos,₦,"320,000,000",0,0,0,5 beds,0 baths,0 Toilets,Oniru
1934,Neat 4 Bedroom Semi Detached Luxury Apartment,"Oniru, Victoria Island Oniru Victoria Island Lagos",₦,"125,000,000",1,1,1,4 beds,5 baths,5 Toilets,Oniru
1935,Gorgeous Massionette At Affordable Price,"Oniru, Victoria Island Oniru Victoria Island Lagos",₦,"220,000,000",0,0,0,5 beds,5 baths,5 Toilets,Oniru
1936,4 Bedroom Detached Duplex In Well Planned Estate,Vgc Harris Drive Victoria Island Extension Victoria Island Lagos,₦,"98,000,000",0,1,1,4 beds,4 baths,4 Toilets,Victoria Island Extension
1937,Newly Built Serviced 4 Bedroom Terrace With Bq,Oniru Victoria Island Lagos,₦,"140,000,000",1,1,0,4 beds,4 baths,5 Toilets,Oniru
1938,"Size 1,500 Sqms Fenced Land",Off Mabogunje Street Oniru Estate Oniru Victoria Island Lagos,₦,"500,000,000",0,0,0, beds, baths, Toilets,Oniru
1939,800sqm Residential Land,Oniru Victoria Island Lagos,₦,"298,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
1940,Functional 27 Rooms Hotel,Off Ajose Adeogun Street Victoria Island Lagos,$,"3,500,000",0,0,1, beds, baths, Toilets,Other Victoria Island
1941,5bedroom Detached Duplex With Bq,Victoria Island Lekki Lagos Victoria Island Lagos,₦,"270,000,000",0,1,1,5 beds,6 baths,6 Toilets,Other Victoria Island
1942,4 Bedroom Semi Detached House,Victoria Island Lagos,₦,"400,000,000",0,0,0,4 beds,4 baths,5 Toilets,Other Victoria Island
1943,5bedrooms Fully Detached Detached Duplex With Bq,Oniru Victoria Island Lagos,₦,"275,000,000",0,0,0,5 beds, baths, Toilets,Oniru
1944,3 Bedrooms Flat With Attached Bq,Off Ajose Adeogun Victoria Island Extension Victoria Island Lagos,₦,"150,000,000",1,0,0,3 beds,3 baths,4 Toilets,Victoria Island Extension
1945,5 Storey Commercial Building,Off Ademola Adetokunbo Victoria Island Lagos,₦,"1,800,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
1946,2000m2 Land,Akin Adesola Victoria Island Lagos,₦,"1,800,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
1947,Brand New Fully Fitted And Serviced:block Of Flats And Maisonette,Victoria Island Lagos,₦,"1,000,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
1948,A Well Built 3 Storey Building With Ground Floor Area Of About 250sqm,Ahmadu Bello Way Victoria Island Lagos,₦,"1,300,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
1949,Waterfront Bare Land,Victoria Island Lagos,₦,"750,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1950,5322sqm Land,Off Idejo Street Victoria Island Lagos,₦,"1,300,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
1951,Brand New 4 Bedrooms Duplex,Victoria Island Lagos,₦,"350,000,000",0,0,0,4 beds,4 baths,5 Toilets,Other Victoria Island
1952,4200sqm Land,Victoria Island Lagos,₦,"1,300,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
1953,2262sqm Land,Off Karimu Kotun Victoria Island Lagos,₦,"1,000,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
1954,Bareland,Eko Atlantic Victoria Island Lagos,₦,"2,100,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1955,Fully Serviced Tenanted Fully Fitted 3 Bedroom Apartment With A Bq,Ahmadu Bello Way Victoria Island Lagos,₦,"160,000,000",0,0,0,3 beds,3 baths,3 Toilets,Other Victoria Island
1956,6000sqm Waterfront Land,Ozumba Mbadiwe Victoria Island Lagos,₦,"3,500,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
1957,1523sqm Land,Off Ademola Adetokunbo Victoria Island Lagos,₦,"500,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
1958,2400sqm Land With Old Detached House With Bq,Off Adeola Odeku Victoria Island Lagos,₦,"1,500,000,000",0,0,0, beds, baths, Toilets,Waziri Adeola Odeku
1959,3 Bedroom Detached Commercial House, Victoria Island Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1960,Detached House,Victoria Island Lagos,₦,"500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1961,A 2 Storey Branch Premises,Victoria Island Lagos,₦,"9,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1962,1781sqm Land,Ajose Adeogun Street Victoria Island Lagos,₦,"850,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
1963,5 Bedrooms Fully Detached House With Maids Quarters,Ajose Adeogun Victoria Island Lagos,₦,"400,000,000",0,0,0,5 beds,5 baths,6 Toilets,Other Victoria Island
1964,4 Bedroom Apartment (cluster A),1004 Victoria Island Lagos,₦,"85,000,000",0,0,0,4 beds,4 baths,5 Toilets,Other Victoria Island
1965,New 4 Bedroom Semidetached House,Victoria Island Lagos,₦,"280,000,000",0,0,0,4 beds,0 baths,0 Toilets,Other Victoria Island
1966,7 Bedroom Detached House With 2 Large Living Room,Off Bishop Oluyole Victoria Island Lagos,₦,"450,000,000",0,0,0,7 beds,7 baths,8 Toilets,Other Victoria Island
1967,4523sqm Corner Piece Land,Off Ozumba Mbadiwe Street Victoria Island Lagos,₦,"1,400,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
1968,2533sqm Land,Off Adeola Odeku Victoria Island Lagos,₦,"1,100,000,000",0,0,0, beds, baths, Toilets,Waziri Adeola Odeku
1969,5400sqm Land,Ligali Ayorinde Victoria Island Lagos,₦,"4,500,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
1970,8 Units Of 3 Bedroom Apartments,Off Ademola Adetokunbo Victoria Island Lagos,₦,"900,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
1971,5 Bedroom Detached Duplex, Victoria Island Lagos,₦,"950,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
1972,7350sqm Waterfront Land,Victoria Island Extension Victoria Island Lagos,₦,"2,793,000,000",0,0,0, beds, baths, Toilets,Victoria Island Extension
1973,Available Land,Victoria Island Lagos,₦,"2,000,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
